id,NEGERI,PPD,Peringkat,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,MURID,GURU,PRASEKOLAH,PKHAS,longitude,latitude
5919,NEGERI SEMBILAN,PPD PORT DICKSON,Rendah,Jenis Kebangsaan (T),NBD2047,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SAGGA,LADANG SAGGA,71100,SILIAU,66944168,66944168,NBD2047@moe.edu.my,Luar Bandar,SBK,96,11,TIADA,TIADA,101.93,2.58092
5920,NEGERI SEMBILAN,PPD PORT DICKSON,Rendah,Jenis Kebangsaan (T),NBD2048,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SILIAU,KM 8 JALAN SILIAU,71100,SILIAU,66943031,66943031,NBD2048@moe.edu.my,Luar Bandar,SBK,48,11,TIADA,TIADA,101.911353,2.578594
5921,NEGERI SEMBILAN,PPD PORT DICKSON,Rendah,Jenis Kebangsaan (T),NBD2049,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG LINSUM,"KM25 LADANG LINSUM, JLN LINGGI SEREMBAN",71200,RANTAU,66944955,66944955,NBD2049@moe.edu.my,Luar Bandar,SBK,75,11,TIADA,TIADA,101.961136,2.571908
5922,NEGERI SEMBILAN,PPD PORT DICKSON,Rendah,Jenis Kebangsaan (T),NBD2051,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TAMPIN LINGGI,"KM 24,JLN LINGGI,LADANG TAMPIN LINGGI",71200,RANTAU,66970627,66970627,NBD2051@moe.edu.my,Luar Bandar,SBK,45,11,TIADA,TIADA,101.996314,2.515658
5923,NEGERI SEMBILAN,PPD PORT DICKSON,Rendah,Jenis Kebangsaan (T),NBD2052,SEKOLAH JENIS KEBANGSAAN (TAMIL) MUKUNDAN,BUKIT PELANDOK,71960,PORT DICKSON,66674006,66674006,NBD2052@moe.edu.my,Luar Bandar,SK,122,15,TIADA,TIADA,101.740097,2.639511
5924,NEGERI SEMBILAN,PPD REMBAU,Rendah,Jenis Kebangsaan (T),NBD3031,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BATU HAMPAR,LADANG BATU HAMPAR,71300,REMBAU,66854694,66854694,NBD3031@moe.edu.my,Luar Bandar,SBK,67,12,TIADA,TIADA,102.071418,2.587542
5925,NEGERI SEMBILAN,PPD REMBAU,Rendah,Jenis Kebangsaan (T),NBD3032,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG CHEMBONG,LADANG CHEMBONG,71300,REMBAU,06 6853699,06 6853699,NBD3032@moe.edu.my,Bandar,SBK,151,16,TIADA,TIADA,102.067605,2.608594
5926,NEGERI SEMBILAN,PPD REMBAU,Rendah,Jenis Kebangsaan (T),NBD3034,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SG BARU,LADANG SUNGAI BARU,71150,LINGGI,66967393,66967393,NBD3034@moe.edu.my,Luar Bandar,SBK,28,8,TIADA,TIADA,102.078,2.47908
5927,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4069,SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN (KOMPLEKS WAWASAN),"KOMP. SK WAWASAN, JLN S2 F22, GARDEN HOMES, SBAN2",70300,SEREMBAN,66337441,66335806,NBD4069@moe.edu.my,Bandar,SK,503,47,TIADA,ADA,101.903395,2.680326
5928,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4070,SEKOLAH JENIS KEBANGSAAN (TAMIL) LORONG JAVA,LORONG JAWA 1,70000,SEREMBAN,67633708,67611741,NBD4070@moe.edu.my,Bandar,SK,799,52,TIADA,TIADA,101.940524,2.723313
5929,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4071,SEKOLAH JENIS KEBANGSAAN (TAMIL) JALAN LOBAK,JLN TAN SRI MANICKAVASAGAM,70200,SEREMBAN,67635251,67614508,NBD4071@moe.edu.my,Bandar,SK,335,31,TIADA,ADA,101.931,2.73167
5930,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4072,SEKOLAH JENIS KEBANGSAAN (TAMIL) NILAI,KM 24 JALAN BESAR NILAI,71800,NILAI,67991532,67998215,NBD4072@moe.edu.my,Bandar,SK,515,40,ADA,TIADA,101.797,2.80228
5931,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4073,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BATANG BENAR,KM 3  JALAN NILAI 3 LADANG BATANG BENAR,71800,NILAI,67590010,TIADA,NBD4073@moe.edu.my,Luar Bandar,SBK,70,11,TIADA,TIADA,101.816,2.84473
5932,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4074,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KIRBY,"BATU 9, JALAN LABU",71900,LABU,TIADA,67912646,NBD4074@moe.edu.my,Luar Bandar,SBK,44,11,TIADA,TIADA,101.845,2.74499
5933,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4075,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KUBANG,LADANG KUBANG,71800,SEREMBAN,67620018,TIADA,NBD4075@moe.edu.my,Luar Bandar,SBK,48,11,TIADA,TIADA,101.782151,2.771589
5934,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4076,SEKOLAH JENIS KEBANGSAAN (TAMIL) DESA CEMPAKA,TAMAN DESA CEMPAKA JALAN SEPANG,71800,NILAI,67996814,67996814,NBD4076@moe.edu.my,Bandar,SBK,103,11,TIADA,TIADA,101.767,2.79737
5935,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4077,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG CAIRO,JALAN BESAR,71700,MANTIN,67587651,67587651,NBD4077@moe.edu.my,Luar Bandar,SBK,169,21,TIADA,ADA,101.898117,2.819704
5936,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4078,SEKOLAH JENIS KEBANGSAAN (TAMIL) LABU BHG 1,PEKAN LABU,71900,SEREMBAN,67914804,67914804,NBD4078@moe.edu.my,Luar Bandar,SBK,50,15,TIADA,TIADA,101.826217,2.755822
5937,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4079,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG LABU BHG 4,LADANG LABU BAHAGIAN 4,71900,LABU,67912521,67912521,NBD4079@moe.edu.my,Luar Bandar,SBK,32,11,TIADA,TIADA,101.830348,2.730637
5938,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4080,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SENAWANG,"KM 7, JALAN TAMPIN",71450,SEREMBAN,66776037,66776037,NBD4080@moe.edu.my,Bandar,SBK,526,41,ADA,TIADA,101.996397,2.661503
5939,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4081,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SEREMBAN,LADANG SEREMBAN,71450,SEREMBAN,66772473,66772473,NBD4081@moe.edu.my,Bandar,SBK,656,42,TIADA,TIADA,101.992871,2.656445
5940,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4082,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG PERHENTIAN TINGGI,SUNGAI GADUT  SEREMBAN,71450,SUNGAI GADUT,66777478,66777478,NBD4082@moe.edu.my,Luar Bandar,SBK,47,10,TIADA,TIADA,102.029,2.64684
5941,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4083,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KOMBOK,LADANG KOMBOK,71200,RANTAU,66945359,66945359,NBD4083@moe.edu.my,Luar Bandar,SBK,60,14,TIADA,TIADA,101.984064,2.618019
5942,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4084,SEKOLAH JENIS KEBANGSAAN (TAMIL) RANTAU,BANDAR EKAR,71200,SEREMBAN,66947523,66947523,NBD4084@moe.edu.my,Luar Bandar,SBK,305,27,ADA,TIADA,101.95149,2.595505
5943,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4085,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SHANGHAI SEREMBAN,LADANG SHANGHAI SEREMBAN,70300,SEREMBAN,66310360,66310360,NBD4085@moe.edu.my,Luar Bandar,SBK,171,16,TIADA,TIADA,101.897583,2.64263
5944,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4086,SEKOLAH JENIS KEBANGSAAN (TAMIL) TUN SAMBANTHAN,PAJAM MANTIN,71700,MANTIN,67582645,67582645,NBD4086@moe.edu.my,Luar Bandar,SK,236,26,ADA,TIADA,101.849498,2.843555
5945,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4087,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG LENGGENG,LADANG LENGGENG,71750,LENGGENG,67591323,TIADA,NBD4087@moe.edu.my,Luar Bandar,SBK,78,11,TIADA,TIADA,101.90327,2.885248
5946,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Jenis Kebangsaan (T),NBD4088,SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR SRI SENDAYAN,"LOT PT 11638, PERSIARAN 1, SENDAYAN BAYU",71950,BANDAR SRI SENDAYAN,TIADA,TIADA,nbd4088@moe.edu.my,Luar Bandar,SBK,134,13,ADA,TIADA,102.046651,2.454531
5947,NEGERI SEMBILAN,PPD TAMPIN,Rendah,Jenis Kebangsaan (T),NBD5029,SEKOLAH JENIS KEBANGSAAN (TAMIL) TAMPIN,"KM 1, JALAN SEREMBAN",73000,TAMPIN,64412735,64412735,NBD5029@moe.edu.my,Bandar,SK,295,24,ADA,TIADA,102.228,2.47261
5948,NEGERI SEMBILAN,PPD TAMPIN,Rendah,Jenis Kebangsaan (T),NBD5030,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG REPAH,LADANG REPAH,73000,TAMPIN,64416396,64412184,NBD5030@moe.edu.my,Luar Bandar,SBK,46,11,TIADA,TIADA,102.252,2.51854
5949,NEGERI SEMBILAN,PPD TAMPIN,Rendah,Jenis Kebangsaan (T),NBD5031,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG REGENT,LADANG REGENT,73200,GEMENCHEH,64316643,64316643,NBD5031@moe.edu.my,Luar Bandar,SBK,262,27,TIADA,ADA,102.403,2.51389
5950,NEGERI SEMBILAN,PPD TAMPIN,Rendah,Jenis Kebangsaan (T),NBD5032,SEKOLAH JENIS KEBANGSAAN (TAMIL) AIR KUNING SELATAN,AIR KUNING SELATAN,73200,GEMENCHEH,64479529,64479529,NBD5032@moe.edu.my,Luar Bandar,SK,32,15,ADA,TIADA,102.471,2.48442
5951,NEGERI SEMBILAN,PPD TAMPIN,Rendah,Jenis Kebangsaan (T),NBD5033,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUKIT KLEDEK,LADANG BUKIT KLEDEK,73200,GEMENCHEH,65360061,65360061,NBD5033@moe.edu.my,Luar Bandar,SBK,12,10,TIADA,TIADA,102.499787,2.456125
5952,NEGERI SEMBILAN,PPD TAMPIN,Rendah,Jenis Kebangsaan (T),NBD5034,SEKOLAH JENIS KEBANGSAAN (TAMIL) GEMAS,JALAN TOK SULONG,73400,GEMAS,79484935,79484935,NBD5034@moe.edu.my,Bandar,SK,148,18,ADA,TIADA,102.607,2.58269
5953,NEGERI SEMBILAN,PPD TAMPIN,Rendah,Jenis Kebangsaan (T),NBD5035,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SG KELAMAH,"KM 7, JALAN TAMPIN GEMAS, LADANG SUNGAI KELAMAH",73400,GEMAS,79485368,79485368,NBD5035@moe.edu.my,Luar Bandar,SBK,22,11,TIADA,TIADA,102.551,2.58249
5954,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6001,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG BAHAU,LADANG BAHAU,72100,BAHAU,64549362,64541920,NBD6001@moe.edu.my,Luar Bandar,SBK,305,24,TIADA,TIADA,102.445,2.80837
5955,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6002,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG AIR HITAM,"KM 3, JALAN AIR HITAM - SERTING ULU",72120,BANDAR SERI JEMPOL,64676723,64676724,NBD6002@moe.edu.my,Luar Bandar,SBK,84,15,TIADA,TIADA,102.378156,2.926925
5956,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6003,SEKOLAH JENIS KEBANGSAAN (TAMIL & TELUGU) LADANG GEDDES,"NO.1 , LADANG GEDDES",72120,BANDAR SERI JEMPOL,64611627,64611617,NBD6003@moe.edu.my,Luar Bandar,SBK,71,15,TIADA,TIADA,102.52,2.85877
5957,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6004,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SG SEBALING,LADANG SUNGAI SEBALING,72100,BAHAU,64611843,64611843,NBD6004@moe.edu.my,Luar Bandar,SBK,10,7,TIADA,TIADA,102.483332,2.850222
5958,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6005,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG KELPIN,LADANG  KELPIN,73500,ROMPIN,64577425,64577425,NBD6005@moe.edu.my,Luar Bandar,SBK,26,11,TIADA,TIADA,102.518646,2.778382
5959,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6006,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SENAMA,LADANG SENAMA,72100,BAHAU,64576793,64576793,NBD6006@moe.edu.my,Luar Bandar,SBK,91,12,TIADA,TIADA,102.468844,2.761604
5960,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6007,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG ST HELIER,LADANG ST. HELIER,72100,BAHAU,64547277,64547278,NBD6007@moe.edu.my,Luar Bandar,SBK,155,16,TIADA,TIADA,102.443,2.78499
5961,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6008,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SIALANG,,72100,BAHAU,64549004,64541857,NBD6008@moe.edu.my,Luar Bandar,SBK,83,11,TIADA,TIADA,102.398,2.75762
5962,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6009,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG JERAM PADANG,LDG. JERAM PADANG,72100,BAHAU,64541775,64541775,NBD6009@moe.edu.my,Luar Bandar,SBK,33,10,TIADA,TIADA,102.402,2.7174
5963,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6010,SEKOLAH JENIS KEBANGSAAN (TAMIL) DATO' K.PATHMANABAN,KG.TANAH PANJIS,73500,ROMPIN,64576816,64576362,NBD6010@moe.edu.my,Luar Bandar,SK,125,22,ADA,ADA,102.507,2.70536
5964,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Jenis Kebangsaan (T),NBD6011,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG MIDDLETON,"BATU 3, JALAN MIDDLETON",73500,ROMPIN,64576878,64576301,NBD6011@moe.edu.my,Luar Bandar,SBK,22,9,TIADA,TIADA,102.472609,2.705397
5965,NEGERI SEMBILAN,PPD KUALA PILAH,Rendah,Kebangsaan,NBE1040,SEKOLAH KEBANGSAAN TUNKU LAKSAMANA NASIR,JALAN ISTANA LAMA SERI MENANTI,71550,SERI MENANTI,64979834,64970541,NBE1040@moe.edu.my,Luar Bandar,SK,111,15,ADA,ADA,102.159,2.69745
5966,NEGERI SEMBILAN,PPD PORT DICKSON,Rendah,Kebangsaan,NBE2067,SEKOLAH KEBANGSAAN PANGLIMA ADNAN,BATU 4 JALAN PANTAI BAGAN PINANG SI RUSA,71050,PORT DICKSON,66471614,66470010,NBE2067@moe.edu.my,Bandar,SK,808,66,ADA,ADA,101.839664,2.503336
5967,NEGERI SEMBILAN,PPD REMBAU,Rendah,Kebangsaan,NBE3024,SEKOLAH KEBANGSAAN CHEMBONG,BT 17 JALAN SEREMBAN-TAMPIN,71300,REMBAU,66857191,66857191,NBE3024@moe.edu.my,Luar Bandar,SK,452,45,ADA,ADA,102.079154,2.599169
5968,NEGERI SEMBILAN,PPD REMBAU,Rendah,Kebangsaan,NBE3042,SEKOLAH KEBANGSAAN UNDANG REMBAU,JALAN BATU HAMPAR,71309,REMBAU,66852715,06 6855770,NBE3042@moe.edu.my,Bandar,SK,412,51,ADA,ADA,102.096,2.58563
5969,NEGERI SEMBILAN,PPD REMBAU,Rendah,Kebangsaan,NBE3043,SEKOLAH KEBANGSAAN ASTANA RAJA,KAMPUNG ASTANA RAJA,71350,KOTA,64381510,64381510,NBE3043@moe.edu.my,Luar Bandar,SK,160,22,ADA,ADA,102.118,2.50788
5970,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Kebangsaan,NBE4136,SEKOLAH KEBANGSAAN MANTIN,KM20 JLN BESAR SEREMBAN  KUALA LUMPUR,71700,MANTIN,67581264,67581264,NBE4136@moe.edu.my,Luar Bandar,SK,1153,75,ADA,ADA,101.883593,2.826174
5971,NEGERI SEMBILAN,PPD SEREMBAN,Rendah,Kebangsaan,NBE4143,SEKOLAH KEBANGSAAN DATO' SHAH BANDAR ABU BAKAR LABU HILIR,BATU 13 JALAN LABU HILIR,71900,LABU,67992511,67992511,NBE4143@moe.edu.my,Luar Bandar,SK,414,32,ADA,TIADA,101.800369,2.782751
5972,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Rendah,Kebangsaan,NBE6001,SEKOLAH KEBANGSAAN BATU KIKIR,JALAN KUALA PILAH-BAHAU,72200,BATU KIKIR,64981311,64985404,NBE6001@moe.edu.my,Luar Bandar,SK,562,47,ADA,TIADA,102.31647,2.82592
5973,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Menengah,SM Kebangsaan,NEA0025,SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG MUSA AL-HAJ,"KM 2, JALAN PERTANG, KUALA KLAWANG",71600,JELEBU,66136225,66138161,NEA0025@moe.edu.my,Luar Bandar,SK,655,64,TIADA,ADA,102.085,2.94833
5974,NEGERI SEMBILAN,PPD JEMPOL/JELEBU,Menengah,SM Kebangsaan,NEA0026,SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG SYED ALI AL-JUFRI SIMPANG GELAMI,BT 4 1/2 PERADONG SIMPANG GELAMI,71600,KUALA KLAWANG,66136895,66138318,NEA0026@moe.edu.my,Luar Bandar,SK,429,35,TIADA,TIADA,102.122,2.96465
5975,NEGERI SEMBILAN,PPD KUALA PILAH,Menengah,SM Kebangsaan,NEA1080,SEKOLAH MENENGAH KEBANGSAAN ZABA,JALAN TAMPIN,72000,KUALA PILAH,64811040,64819232,NEA1080@moe.edu.my,Bandar,SK,360,50,TIADA,TIADA,102.248467,2.727953
5976,NEGERI SEMBILAN,PPD KUALA PILAH,Menengah,SM Kebangsaan,NEA1081,SEKOLAH MENENGAH KEBANGSAAN DANGI,"KM 27, JALAN BAHAU",73100,JOHOL,64368529,64368292,NEA1081@moe.edu.my,Luar Bandar,SK,79,17,TIADA,TIADA,102.32,2.64307
5977,NEGERI SEMBILAN,PPD KUALA PILAH,Menengah,SM Kebangsaan,NEA1083,SEKOLAH MENENGAH KEBANGSAAN JUASSEH,"KM12, JALAN KUALA PILAH BAHAU",72500,JUASSEH,64983879,64985823,NEA1083@moe.edu.my,Luar Bandar,SK,409,48,TIADA,ADA,102.305403,2.785261
5978,NEGERI SEMBILAN,PPD KUALA PILAH,Menengah,SM Kebangsaan,NEA1084,SEKOLAH MENENGAH KEBANGSAAN SENALING,KM 2 JALAN TAMPIN KUALA PILAH,72000,KUALA PILAH,64813171,64815703,NEA1084@moe.edu.my,Luar Bandar,SK,259,29,TIADA,ADA,102.255,2.70556
5979,NEGERI SEMBILAN,PPD PORT DICKSON,Menengah,SM Kebangsaan,NEA2052,SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT,KM5 JALAN SEREMBAN,71007,PORT DICKSON,66512022,66517067,NEA2052@moe.edu.my,Bandar,SK,1135,81,TIADA,TIADA,101.81,2.55867
5980,NEGERI SEMBILAN,PPD PORT DICKSON,Menengah,SM Kebangsaan,NEA2053,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI ABDUL SAMAD,"BATU 1 1/2, JALAN ESSO",71000,PORT DICKSON,66471331,66463417,NEA2053@moe.edu.my,Bandar,SK,800,81,TIADA,ADA,101.816,2.5275
5981,NEGERI SEMBILAN,PPD PORT DICKSON,Menengah,SM Kebangsaan,NEA2055,SEKOLAH MENENGAH KEBANGSAAN YAM TUAN RADIN,"KM 11,JALAN SEREMBAN",71010,LUKUT,66514002,66517040,NEA2055@moe.edu.my,Luar Bandar,SK,1044,86,TIADA,ADA,101.857,2.58377
5982,NEGERI SEMBILAN,PPD PORT DICKSON,Menengah,SM Kebangsaan,NEA2056,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG BARU SIRUSA,KAMPUNG BARU SI RUSA,71050,PORT DICKSON,66463286,66463719,NEA2056@moe.edu.my,Luar Bandar,SK,563,56,TIADA,ADA,101.851,2.507869
5983,NEGERI SEMBILAN,PPD PORT DICKSON,Menengah,SM Kebangsaan,NEA2057,SEKOLAH MENENGAH KEBANGSAAN INTAN PERDANA,"BT.9, JALAN PANTAI, SI RUSA",71050,PORT DICKSON,66625075,66621014,NEA2057@moe.edu.my,Luar Bandar,SK,862,54,TIADA,TIADA,101.874273,2.449444
5984,NEGERI SEMBILAN,PPD REMBAU,Menengah,SM Kebangsaan,NEA3035,SEKOLAH MENENGAH KEBANGSAAN DATO' SEDIA RAJA,KM 27 JALAN SEREMBAN TAMPIN,71309,REMBAU,66851214,66851432,NEA3035@moe.edu.my,Bandar,SK,709,78,TIADA,TIADA,102.077,2.59612
5985,NEGERI SEMBILAN,PPD REMBAU,Menengah,SM Kebangsaan,NEA3036,SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG HAJI ADNAN,"KM 11, JALAN TAMPIN SEREMBAN",71350,KOTA,64384790,64384595,NEA3036@moe.edu.my,Luar Bandar,SK,501,51,TIADA,ADA,102.158,2.52341
5986,NEGERI SEMBILAN,PPD REMBAU,Menengah,SM Berasrama Penuh,NEA3037,SEKOLAH MENENGAH SAINS REMBAU,PILIN,71300,REMBAU,66970037,66970041,NEA3037@moe.edu.my,Luar Bandar,SK,797,70,TIADA,TIADA,102.049103,2.522805
5987,NEGERI SEMBILAN,PPD REMBAU,Menengah,SM Kebangsaan,NEA3038,SEKOLAH MENENGAH KEBANGSAAN PEDAS,KAMPUNG BATU 2,71400,PEDAS,66852144,66852745,NEA3038@moe.edu.my,Luar Bandar,SK,461,46,TIADA,ADA,102.047717,2.593894
5988,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4088,SEKOLAH MENENGAH KEBANGSAAN TUNKU AMPUAN DURAH,JALAN SIKAMAT,70400,SEREMBAN,67625590,67618671,NEA4088@moe.edu.my,Bandar,SK,1312,138,TIADA,ADA,101.961,2.73639
5989,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4090,SEKOLAH MENENGAH KEBANGSAAN BUKIT MEWAH,JALAN TOK UNGKU,70100,SEREMBAN,66315922,66320142,NEA4090@moe.edu.my,Bandar,SK,2259,120,TIADA,TIADA,101.944066,2.694171
5990,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4098,SEKOLAH MENENGAH KEBANGSAAN DATO' SHAHARDIN,"BATU 10, JALAN LABU",71900,LABU,67911963,67916293,NEA4098@moe.edu.my,Luar Bandar,SK,550,57,TIADA,ADA,101.826,2.75747
5991,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4099,SEKOLAH MENENGAH KEBANGSAAN MAMBAU,"JALAN PORT DICKSON, KM 12",70300,SEREMBAN,66310500,66327389,NEA4099@moe.edu.my,Bandar,SK,834,84,TIADA,ADA,101.91,2.6575
5992,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4100,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,TAMAN MARIDA,70450,SEREMBAN,66774946,66781739,NEA4100@moe.edu.my,Bandar,SK,1398,91,TIADA,TIADA,101.983,2.6989
5993,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4101,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD REDZA,"KM 5, JALAN SIKAMAT",70400,SEREMBAN,67617281,67677064,NEA4101@moe.edu.my,Bandar,SK,809,78,TIADA,TIADA,101.959,2.7334
5994,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4102,SEKOLAH MENENGAH KEBANGSAAN PENDETA ZA'BA,TAMAN PAROI JAYA,70400,SEREMBAN,66785990,66795990,NEA4102@moe.edu.my,Bandar,SK,1193,99,TIADA,ADA,101.989,2.72487
5995,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4103,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS KLIA,KOMPLEKS KUARTERS KLIA,71800,NILAI,67917008,67912264,NEA4103@moe.edu.my,Luar Bandar,SK,1054,86,TIADA,ADA,101.760465,2.767873
5996,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4104,SEKOLAH MENENGAH KEBANGSAAN DESA CEMPAKA,"JLN BBN 6/2C,TMN DESA CEMPAKA, BANDAR BARU NILAI",71800,NILAI,67996099,67997324,NEA4104@moe.edu.my,Bandar,SK,1442,105,TIADA,ADA,101.768337,2.797892
5997,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4105,SEKOLAH MENENGAH KEBANGSAAN TAMAN SEMARAK,JALAN TS2/1D TAMAN SEMARAK,71800,NILAI,67990118,67994627,NEA4105@moe.edu.my,Bandar,SK,1190,91,TIADA,ADA,101.814504,2.821353
5998,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4106,SEKOLAH MENENGAH KEBANGSAAN SERI PAGI,TMN SERI PAGI SENAWANG,70450,SEREMBAN,66789785,66789290,NEA4106@moe.edu.my,Bandar,SK,1848,120,TIADA,TIADA,101.988,2.71003
5999,NEGERI SEMBILAN,PPD SEREMBAN,Menengah,SM Kebangsaan,NEA4107,SEKOLAH MENENGAH KEBANGSAAN TAMAN TUANKU JAAFAR,SG. GADUT,71450,SEREMBAN,66774582,66792625,NEA4107@moe.edu.my,Bandar,SK,1316,104,TIADA,ADA,101.998444,2.662376
